guid,category,time,event,first_seen,last_seen,title,link
https://news.web.nhk/newsweb/na/nd-20260814de43984,政治,92040,1,1787148960,1787237400,高市首相動静 2026年8月13日,https://news.web.nhk/newsweb/na/nd-20260814de43984
https://news.web.nhk/newsweb/na/nd-20260814de44006,スポーツ,92040,1,1787148960,1787237400,ホワイトソックス村上宗隆 代打で三振 チームも敗れる,https://news.web.nhk/newsweb/na/nd-20260814de44006
https://news.web.nhk/newsweb/na/nd-20260814de44006,国際,92040,1,1787148960,1787237400,ホワイトソックス村上宗隆 代打で三振 チームも敗れる,https://news.web.nhk/newsweb/na/nd-20260814de44006
https://news.web.nhk/newsweb/na/nd-20260814de44011,スポーツ,92040,1,1787148960,1787237400,カブス 鈴木誠也 先発も3打数ノーヒット チームも1安打で完敗,https://news.web.nhk/newsweb/na/nd-20260814de44011
https://news.web.nhk/newsweb/na/nd-20260814de44012,スポーツ,92040,1,1787148960,1787237400,レッドソックス 吉田正尚 2安打1打点 チームは連敗ストップ,https://news.web.nhk/newsweb/na/nd-20260814de44012
https://news.web.nhk/newsweb/na/nd-20260814de44013,経済,95400,1,1787148960,1787240760,【千葉 大雨】ライフライン・店舗休業など生活情報,https://news.web.nhk/newsweb/na/nd-20260814de44013
https://news.web.nhk/newsweb/na/nd-20260814de44015,国際,92040,1,1787148960,1787237400,北朝鮮外務省 米韓の合同軍事演習を非難 対抗措置辞さない姿勢,https://news.web.nhk/newsweb/na/nd-20260814de44015
https://news.web.nhk/newsweb/na/nd-20260814de44017,国際,92040,1,1787148960,1787237400,プーチン大統領の北方領土訪問 国連が当事者に自制呼びかけ,https://news.web.nhk/newsweb/na/nd-20260814de44017
https://news.web.nhk/newsweb/na/nd-20260814de44018,国際,92040,1,1787148960,1787237400,エルニーニョ現象“歴史的な水準”予測 日本 台風増加のおそれ,https://news.web.nhk/newsweb/na/nd-20260814de44018
https://news.web.nhk/newsweb/na/nd-20260814de44024,暮らし,95400,1,1787148960,1787240760,「週刊少年ジャンプ」直近の発行部数 100万部を下回る,https://news.web.nhk/newsweb/na/nd-20260814de44024
https://news.web.nhk/newsweb/na/nd-20260814de44024,科学・文化,95400,1,1787148960,1787240760,「週刊少年ジャンプ」直近の発行部数 100万部を下回る,https://news.web.nhk/newsweb/na/nd-20260814de44024
